2024-03-17T10:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,18.2,_field_rel_hum,72.0
2024-03-17T10:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.8,_field_rel_hum,81.0
2024-03-17T10:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.4,_field_rel_hum,84.0
2024-03-17T09:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.6,_field_rel_hum,83.0
2024-03-17T09:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,16.3,_field_rel_hum,85.0
2024-03-17T09:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.3,_field_rel_hum,93.0
2024-03-17T09:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,15.0,_field_rel_hum,94.0
2024-03-17T08:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.8,_field_rel_hum,95.0
2024-03-17T08:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.5,_field_rel_hum,96.0
2024-03-17T08:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,14.0,_field_rel_hum,97.0
2024-03-17T08:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.8,_field_rel_hum,99.0
2024-03-17T07:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.5,_field_rel_hum,98.0
2024-03-17T07:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,12.1,_field_rel_hum,99.0
2024-03-17T07:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.7,_field_rel_hum,99.0
2024-03-17T07:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.6,_field_rel_hum,97.0
2024-03-17T07:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,97.0
2024-03-17T06:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,96.0
2024-03-17T06:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,96.0
2024-03-17T06:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,95.0
2024-03-17T06:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,94.0
2024-03-17T06:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,94.0
2024-03-17T05:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,92.0
2024-03-17T05:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.6,_field_rel_hum,91.0
2024-03-17T05:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.6,_field_rel_hum,89.0
2024-03-17T05:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.4,_field_rel_hum,89.0
2024-03-17T05:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.4,_field_rel_hum,87.0
2024-03-17T05:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.4,_field_rel_hum,88.0
2024-03-17T04:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.4,_field_rel_hum,87.0
2024-03-17T04:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,89.0
2024-03-17T04:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.4,_field_rel_hum,87.0
2024-03-17T04:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.3,_field_rel_hum,88.0
2024-03-17T04:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,84.0
2024-03-17T04:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.5,_field_rel_hum,83.0
2024-03-17T03:50:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,11.2,_field_rel_hum,84.0
2024-03-17T03:40:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.6,_field_rel_hum,84.0
2024-03-17T03:30:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.3,_field_rel_hum,86.0
2024-03-17T03:20:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.9,_field_rel_hum,79.0
2024-03-17T03:10:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.8,_field_rel_hum,77.0
2024-03-17T03:00:00,climate,_tag_source,BOM,_tag_loc_name,Trentham East (CFA),_field_air_temp,10.9,_field_rel_hum,79.0
